"Class Name - Live Allocated Objects","Live Bytes","Live Objects","Allocated Objects","Avg. Age","Generations"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedConstructorAccessor6","0","0","0","0.00","0"
"org.springframework.boot.autoconfigure.condition.OnClassCondition","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedConstructorAccessor5","0","0","0","0.00","0"
"com.sun.proxy.$Proxy6","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedConstructorAccessor4","0","0","0","0.00","0"
"com.sun.proxy.$Proxy12","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedConstructorAccessor3","0","0","0","0.00","0"
"com.sun.proxy.$Proxy5","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedConstructorAccessor2","0","0","0","0.00","0"
"com.sun.proxy.$Proxy0","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor22","0","0","0","0.00","0"
"sun.reflect.GeneratedConstructorAccessor49","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor21","0","0","0","0.00","0"
"java.util.Collections$UnmodifiableRandomAccessList","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor20","0","0","0","0.00","0"
"java.util.Collections$UnmodifiableList","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor19","0","0","0","0.00","0"
"java.util.Collections$UnmodifiableCollection","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor18","0","0","0","0.00","0"
"java.lang.StackTraceElement","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor17","0","0","0","0.00","0"
"javax.management.InstanceNotFoundException","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor16","0","0","0","0.00","0"
"javax.management.OperationsException","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor15","0","0","0","0.00","0"
"javax.management.JMException","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor14","0","0","0","0.00","0"
"java.lang.Exception","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor13","0","0","0","0.00","0"
"java.lang.Throwable","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor12","0","0","0","0.00","0"
"javax.management.ObjectName","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor11","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor10","0","0","0","0.00","0"
"javax.management.remote.rmi.RMIConnectionImpl_Stub","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor9","0","0","0","0.00","0"
"java.rmi.server.RemoteStub","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedConstructorAccessor1","0","0","0","0.00","0"
"sun.security.provider.SHA","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor8","0","0","0","0.00","0"
"java.rmi.dgc.VMID","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor7","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor6","0","0","0","0.00","0"
"com.mysql.cj.log.StandardLogger","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor5","0","0","0","0.00","0"
"sun.reflect.GeneratedConstructorAccessor50","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor4","0","0","0","0.00","0"
"java.rmi.server.RemoteObjectInvocationHandler","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor3","0","0","0","0.00","0"
"java.rmi.server.RemoteObject","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor2","0","0","0","0.00","0"
"com.sun.proxy.$Proxy2","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"sun.reflect.GeneratedSerializationConstructorAccessor1","0","0","0","0.00","0"
"java.lang.reflect.Proxy","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"com.sun.jmx.remote.internal.PRef","0","0","0","0.00","0"
"org.springframework.security.authentication.event.LogoutSuccessEvent","0","0","0","0.00","0"
"org.hibernate.internal.util.collections.BoundedConcurrentHashMap$1","0","0","0","0.00","0"
"org.springframework.web.servlet.view.RedirectView","0","0","0","0.00","0"
"com.minishop.shop.dao.OrderDAO$$EnhancerBySpringCGLIB$$1bd18b18$$FastClassBySpringCGLIB$$cd44b5e4","0","0","0","0.00","0"
"com.minishop.shop.dao.OrderDAO$$FastClassBySpringCGLIB$$ce5e5904","0","0","0","0.00","0"
"com.minishop.shop.dao.OrderDAO","0","0","0","0.00","0"
"javax.persistence.NoResultException","0","0","0","0.00","0"
"org.thymeleaf.spring5.expression.Fields","0","0","0","0.00","0"
"org.springframework.web.util.HtmlCharacterEntityReferences","0","0","0","0.00","0"
"java.lang.reflect.InvocationTargetException","0","0","0","0.00","0"
"java.util.Properties","0","0","0","0.00","0"
"org.springframework.web.util.HtmlUtils","0","0","0","0.00","0"
"org.springframework.web.util.HtmlCharacterEntityDecoder","0","0","0","0.00","0"
"org.thymeleaf.spring5.util.SpringValueFormatter","0","0","0","0.00","0"
"org.thymeleaf.spring5.context.webmvc.SpringWebMvcThymeleafBindStatus","0","0","0","0.00","0"
"org.springframework.core.convert.support.ConvertingPropertyEditorAdapter","0","0","0","0.00","0"
"org.springframework.web.servlet.support.BindStatus","0","0","0","0.00","0"
"org.thymeleaf.spring5.util.FieldUtils","0","0","0","0.00","0"
"org.thymeleaf.spring5.util.DetailedError","0","0","0","0.00","0"
"org.thymeleaf.exceptions.TemplateProcessingException","0","0","0","0.00","0"
"org.hibernate.type.descriptor.java.DataHelper","0","0","0","0.00","0"
"java.lang.IllegalArgumentException","0","0","0","0.00","0"
"org.hibernate.HibernateException","0","0","0","0.00","0"
"java.io.StringReader","0","0","0","0.00","0"
"java.io.ByteArrayOutputStream","0","0","0","0.00","0"
"org.hibernate.engine.jdbc.internal.BinaryStreamImpl","0","0","0","0.00","0"
"com.mysql.cj.jdbc.Blob","0","0","0","0.00","0"
"sun.security.ssl.TrustManagerFactoryImpl$PKIXFactory","0","0","0","0.00","0"
"com.mysql.cj.protocol.WatchableOutputStream","0","0","0","0.00","0"
"org.hibernate.type.descriptor.sql.BlobTypeDescriptor$1","0","0","0","0.00","0"
"com.mysql.cj.protocol.InternalTimestamp","0","0","0","0.00","0"
"com.mysql.cj.protocol.InternalDate","0","0","0","0.00","0"
"org.hibernate.type.descriptor.sql.TimestampTypeDescriptor$2","0","0","0","0.00","0"
"com.mysql.cj.protocol.a.result.TextBufferRow","0","0","0","0.00","0"
"com.mysql.cj.protocol.a.result.AbstractBufferRow","0","0","0","0.00","0"
"org.hibernate.engine.spi.TypedValue$1","0","0","0","0.00","0"
"org.hibernate.engine.spi.TypedValue","0","0","0","0.00","0"
"org.hibernate.internal.util.ValueHolder","0","0","0","0.00","0"
"org.hibernate.query.internal.QueryParameterBindingImpl","0","0","0","0.00","0"
"org.hibernate.engine.query.spi.NamedParameterDescriptor","0","0","0","0.00","0"
"org.hibernate.engine.query.spi.AbstractParameterDescriptor","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.NamedParameterInformationImpl","0","0","0","0.00","0"
"org.hibernate.param.NamedParameterSpecification","0","0","0","0.00","0"
"org.hibernate.param.AbstractExplicitParameterSpecification","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.tree.BinaryLogicOperatorNode","0","0","0","0.00","0"
"antlr.SemanticException","0","0","0","0.00","0"
"org.hibernate.TypeMismatchException","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.QuerySyntaxException","0","0","0","0.00","0"
"org.springframework.expression.spel.ast.OpMinus","0","0","0","0.00","0"
"org.springframework.expression.TypedValue","0","0","0","0.00","0"
"org.springframework.expression.spel.ast.OpGT","0","0","0","0.00","0"
"org.thymeleaf.util.NumberUtils$1","0","0","0","0.00","0"
"org.thymeleaf.util.NumberUtils","0","0","0","0.00","0"
"java.lang.Integer[]","0","0","0","0.00","0"
"java.text.DecimalFormatSymbols","0","0","0","0.00","0"
"org.thymeleaf.util.NumberPointType","0","0","0","0.00","0"
"org.thymeleaf.util.NumberPointType[]","0","0","0","0.00","0"
"org.thymeleaf.expression.Numbers","0","0","0","0.00","0"
"java.util.LinkedHashSet","0","0","0","0.00","0"
"org.springframework.expression.spel.ast.IntLiteral","0","0","0","0.00","0"
"org.hibernate.type.descriptor.sql.DoubleTypeDescriptor$2","0","0","0","0.00","0"
"org.hibernate.internal.ScrollableResultsImpl","0","0","0","0.00","0"
"org.hibernate.internal.AbstractScrollableResults","0","0","0","0.00","0"
"org.hibernate.loader.Loader$SqlStatementWrapper","0","0","0","0.00","0"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl$4","0","0","0","0.00","0"
"org.hibernate.hql.internal.HolderInstantiator","0","0","0","0.00","0"
"org.hibernate.transform.AliasToBeanConstructorResultTransformer","0","0","0","0.00","0"
"org.hibernate.QueryException","0","0","0","0.00","0"
"org.hibernate.event.spi.AutoFlushEvent","0","0","0","0.00","0"
"org.hibernate.ScrollMode","0","0","0","0.00","0"
"org.hibernate.ScrollMode[]","0","0","0","0.00","0"
"org.hibernate.query.internal.QueryParameterBindingsImpl","0","0","0","0.00","0"
"org.hibernate.QueryParameterException","0","0","0","0.00","0"
"java.lang.AssertionError","0","0","0","0.00","0"
"org.hibernate.engine.query.spi.OrdinalParameterDescriptor","0","0","0","0.00","0"
"org.hibernate.query.internal.QueryParameterListBindingImpl","0","0","0","0.00","0"
"org.hibernate.engine.spi.RowSelection","0","0","0","0.00","0"
"org.hibernate.engine.query.spi.ReturnMetadata","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.ParameterTranslationsImpl","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.PositionalParameterInformationImpl","0","0","0","0.00","0"
"org.hibernate.loader.hql.QueryLoader","0","0","0","0.00","0"
"org.hibernate.persister.collection.QueryableCollection[]","0","0","0","0.00","0"
"org.hibernate.persister.entity.Queryable[]","0","0","0","0.00","0"
"boolean[]","0","0","0","0.00","0"
"org.hibernate.type.EntityType[]","0","0","0","0.00","0"
"org.hibernate.LockMode[]","0","0","0","0.00","0"
"org.hibernate.LockOptions","0","0","0","0.00","0"
"org.hibernate.internal.IteratorImpl","0","0","0","0.00","0"
"org.hibernate.loader.BasicLoader","0","0","0","0.00","0"
"org.hibernate.loader.EntityAliases[]","0","0","0","0.00","0"
"org.hibernate.loader.DefaultEntityAliases","0","0","0","0.00","0"
"org.hibernate.loader.CollectionAliases[]","0","0","0","0.00","0"
"org.hibernate.loader.GeneratedCollectionAliases","0","0","0","0.00","0"
"org.hibernate.loader.MultipleBagFetchException","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.tree.ParameterNode","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.SqlGenerator$DefaultWriter","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.SqlGenerator","0","0","0","0.00","0"
"java.util.LinkedList","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.ErrorTracker","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.SqlGenerator$StandardFunctionArguments","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.SqlGenerator$CastFunctionArguments","0","0","0","0.00","0"
"org.hibernate.hql.internal.antlr.SqlGeneratorBase","0","0","0","0.00","0"
"java.lang.StringBuilder[]","0","0","0","0.00","0"
"antlr.NoViableAltException","0","0","0","0.00","0"
"antlr.MismatchedTokenException","0","0","0","0.00","0"
"sun.reflect.GeneratedConstructorAccessor52","0","0","0","0.00","0"
"antlr.collections.impl.BitSet","0","0","0","0.00","0"
"org.hibernate.sql.QueryJoinFragment","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.util.JoinProcessor$1","0","0","0","0.00","0"
"org.hibernate.engine.internal.JoinSequence","0","0","0","0.00","0"
"org.hibernate.engine.internal.JoinSequence$Join","0","0","0","0.00","0"
"java.lang.String[][]","0","0","0","0.00","0"
"org.hibernate.AssertionFailure","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.tree.SqlFragment","0","0","0","0.00","0"
"org.hibernate.param.ParameterSpecification[]","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.util.ASTIterator","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.util.SyntheticAndFactory","0","0","0","0.00","0"
"org.hibernate.param.CollectionFilterKeyParameterSpecification","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.util.JoinProcessor","0","0","0","0.00","0"
"java.util.StringTokenizer","0","0","0","0.00","0"
"org.hibernate.param.DynamicFilterParameterSpecification","0","0","0","0.00","0"
"org.hibernate.hql.internal.NameGenerator","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.util.ColumnHelper","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.util.ASTAppender","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.tree.OrderByClause","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.tree.SelectClause","0","0","0","0.00","0"
"org.hibernate.type.Type[]","0","0","0","0.00","0"
"org.hibernate.hql.internal.CollectionProperties","0","0","0","0.00","0"
"org.hibernate.persister.entity.Queryable$Declarer","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.tree.ConstructorNode","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.DetailedSemanticException","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.tree.SelectExpressionList","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.tree.SelectExpression[]","0","0","0","0.00","0"
"org.hibernate.hql.internal.ast.util.ASTUtil$CollectingNodeVisitor","0","0","0","0.00","0"
